庄家,17
似乎,17
自古,17
算不得,17
看家,17
这回,17
那人,17
明白人,17
分儿,17
违拗,16
二家,16
若干,16
作个,16
心酸,16
儿去,16
埋怨,16
几位,16
太医,16
尊重,16
背着,16
艰难,16
掌灯,16
手内,16
帕子,16
尤老娘,16
感激,16
海疆,16
想要,16
一道,16
何意,16
几家,16
一支,16
贾政看,16
应该,16
迎面,16
二百,16
落泪,16
原委,16
微笑,16
再有,16
骑马,16
虽有,16
叹息,16
元春,16
出嫁,16
抽身,16
林丫头,16
耽搁,16
拜见,16
外甥,16
孽障,16
一连,16
比先,16
知己,16
西边,16
匾额,16
宫里,16
满口,16
过后,16
把手,16
一干,16
意外,16
害臊,16
那怕,16
不语,16
衙役,16
下处,16
今夜,16
王一贴,16
一眼,16
一桌,16
带累,16
晚生,16
景况,16
自此,16
不配,16
去世,16
娘家,16
生得,16
将军,16
一惊,16
之态,16
眼见,16
水溶,16
没来,16
包袱,16
见凤姐,16
上上下下,16
外孙女儿,16
无妨,16
大病,16
贾母命,16
当年,16
略略,16
家下,16
所在,16
执意,16
学生,16
红玉道,16
好似,16
更衣,16
贾珍贾,16
念头,16
迎接,16
世兄,16
可怜见,16
一气,16
道喜,16
朦胧,16
魂魄,16
拉扯,16
来历,16
一个个,16
不知好歹,16
李婶,16
之理,16
迎上来,16
几岁,16
婆娘,15
活着,15
示下,15
画儿,15
流下泪来,15
盘子,15
碧痕,15
圣人,15
自不必说,15
活计,15
暖阁,15
生怕,15
此言,15
上次,15
贾母问,15
一干人,15
上京,15
古今,15
宝贝,15
小时,15
真正,15
王熙凤,15
安稳,15
络子,15
以来,15
竟有,15
清客,15
赶上来,15
册子,15
疏散,15
亲密,15
好吃,15
多情,15
一动,15
管教,15
只道,15
文书,15
一些,15
李婶娘,15
居住,15
已知,15
主上,15
喝道,15
一席话,15
香榭,15
一死,15
二年,15
两样,15
作诗,15
青儿,15
满脸,15
举止,15
爷儿,15
之时,15
崽子,15
珍大,15
脸来,15
没处,15
吃些,15
茯苓,15
日日,15
来求,15
御史,15
正面,15
想一想,15
园门,15
街上,15
回话,15
第二,15
恨不得,15
爬起来,15
解释,15
飞红,15
过日子,15
嘻嘻,15
心腹,15
算计,15
真切,15
开口,15
机会,15
葫芦,15
每年,15
造次,15
字迹,15
翠墨,15
仪门,15
睁开眼,15
医生,15
人参,15
一字,15
齐整,15
下雪,15
生出,15
官道,15
相逢,15
掏出,15
二十个,15
奇事,15
酒席,15
鸡蛋,15
游廊,15
找不着,15
赶上,15
好意,15
用手,15
小器,14
包管,14
传话,14
蠢物,14
父子,14
查看,14
发出,14
只命,14
似有,14
抱住,14
里边,14
提笔,14
四十,14
买卖,14
难以,14
轮流,14
眼圈儿,14
了结,14
四儿,14
贾珍笑,14
多着呢,14
那黛玉,14
领了,14
家眷,14
摆酒,14
顺路,14
动静,14
有心,14
各有,14
重新,14
称赞,14
流泪,14
促狭,14
方是,14
方便,14
无处,14
这块,14
贾政回,14
两位,14
新闻,14
看戏,14
撒花,14
寻死,14
垂泪,14
之处,14
一溜,14
假意,14
一口气,14
一去,14
金桂道,14
五百,14
买办,14
开恩,14
宗祠,14
不服,14
风筝,14
小燕,14
说说话,14
花样,14
胡思,14
天明,14
围着,14
南安,14
跟随,14
任意,14
芹儿,14
招手,14
一到,14
仙姑,14
妆奁,14
保养,14
刑部,14
端详,14
脑袋,14
云儿,14
本是,14
纱窗,14
每月,14
赌钱,14
做官,14
查问,14
来家,14
大娘,14
大厅,14
不答,14
但凡,14
风寒,14
脂粉,14
这原,14
不负,14
把头,14
几分,14
烧纸,14
素来,14
一二,14
劳乏,14
开心,14
那去,14
须要,14
几杯,14
燕窝,14
堂屋,14
当家,14
费事,14
两字,14
冤家,14
一盆,14
使眼,14
领命,14
遣人,14
馒头,14
可比,14
针黹,14
即时,14
各样,14
耽误,14
料定,14
靠着,14
土地,14
死去活来,14
一盏,14
政见,14
劝道,14
五十两,14
他娘,14
二十,14
尝尝,14
携手,14
缠绵,14
酒来,14
锦衣,14
村庄,13
正事,13
巴巴,13
往馆,13
揭起,13
试试,13
见效,13
素昔,13
亏得,13
贾环道,13
往年,13
主仆,13
一项,13
物件,13
拜寿,13
下棋,13
三字,13
晌午,13
节度,13
果品,13
只会,13
过活,13
关门,13
八九,13
不值,13
抱厦,13
自来,13
他原,13
即忙,13
灯光,13
逛去,13
依言,13
轻薄,13
先来,13
发了,13
四面,13
斟酌,13
多事,13
屋里人,13
子孙,13
腰门,13
叫作,13
工部,13
走近,13
翻来覆去,13
内中,13
邢姑娘,13
送信,13
赵堂官,13
家塾,13
王府,13
向平儿,13
耳边,13
一叠,13
褂子,13
骰子,13
出个,13
封肃,13
不留心,13
南京,13
妨碍,13
十五,13
天亮,13
无情,13
铺盖,13
三天,13
花自芳,13
不清,13
三爷,13
我怕,13
懒待,13
好好儿,13
请来,13
利钱,13
人不知,13
走时,13
照料,13
赏月,13
旧病,13
可恨,13
常见,13
东风,13
鹦哥,13
看过,13
呆子,13
一席,13
换上,13
尽心,13
随意,13
问时,13
古董,13
荷叶,13
苏州,13
俗语,13
焦大,13
包儿,13
前去,13
门槛,13
见得,13
三四个,13
坐车,13
打了个,13
凡有,13
何物,13
体贴,13
赵嬷嬷,13
自便,13
新奇,13
梯己,13
一辈,13
江南,13
无言,13
从来不,13
钥匙,13
一闻,13
吴新登,13
说说笑笑,13
之下,13
溺爱,13
送给,13
周到,13
等候,13
谨慎,13
五个,13
模样,13
便用,13
盘算,13
反说,13
小幺儿,13
不防,13
当地,13
虚名,13
玉宝钗,13
黛玉因,13
傻子,13
唧唧,13
单子,13
脚步,13
因有,13
何故,13
发作,13
用不着,13
凤凰,13
刚至,13
靠背,13
枕上,13
所说,13
灯笼,13
方可,13
内外,13
围屏,13
棺材,13
殊不知,13
骨肉,13
官员,13
方回,13
姻缘,13
碰见,13
鬼鬼祟祟,13
渐次,13
无趣,13
关系,13
进益,13
养神,13
请问,13
大礼,13
慌慌张张,13
家产,13
过门,13
二叔叔,12
香袋,12
小老婆,12
帐目,12
成个,12
怀古,12
丧事,12
亲热,12
中间,12
睡去,12
贾政忙,12
元宵,12
见见,12
跺脚,12
枕头,12
妯娌,12
戏子,12
惊醒,12
不准,12
贾珍忙,12
接连,12
相伴,12
名声,12
央求,12
终是,12
点缀,12
向宝钗,12
珠儿,12
难受,12
喘吁吁,12
生来,12
人情,12
折变,12
和平,12
婆媳,12
贾母喜,12
太妃,12
宽慰,12
嘴巴,12
不惯,12
三道,12
四五个,12
名叫,12
两出,12
是不是,12
正房,12
温习,12
种子,12
回头见,12
怎奈,12
差使,12
自是,12
向黛玉,12
那道人,12
共有,12
种种,12
盥漱,12
钱粮,12
正因,12
儒道,12
要钱,12
官司,12
是非,12
行走,12
小儿,12
好意思,12
打起,12
之语,12
回禀,12
人生,12
唱道,12
首饰,12
字儿,12
痴情,12
行动,12
出阁,12
说情,12
大舅,12
家乡,12
声张,12
拉住,12
林姐姐,12
这番,12
一名,12
幸喜,12
明贾母,12
赔不是,12
因要,12
欠身,12
下手,12
放声大哭,12
近因,12
一壁,12
里外,12
疯话,12
依着,12
像是,12
红尘,12
孙女儿,12
两口子,12
穿堂,12
要强,12
通红,12
当作,12
一歇,12
贾政因,12
碰头,12
两碗,12
人氏,12
撞见,12
一吊,12
一世,12
用心,12
二房,12
陪房,12
多病,12
根基,12
手巾,12
前人,12
不动,12
来得,12
修行,12
忽有,12
哭喊,12
小旦,12
忌讳,12
省些,12
正门,12
公道,12
祖母,12
早早,12
忍不住,12
气得,12
再要,12
赖尚荣,12
团圆,12
不在意,12
贾蔷道,12
宁荣二,12
检点,12
呜呜咽咽,12
出身,12
长叹,12
蒋玉函,12
狠命,12
神魂,12
宝钗来,12
二姨,12
床前,12
周全,12
倒觉,12
亏了,12
别是,12
凑成,12
芸儿,12
城里,12
便来,12
蒋玉菡,12
自悔,12
相与,12
人心,12
人多,12
正理,12
两块,12
问着,12
两手,12
保佑,12
发怔,12
贾敬,12
之内,11
远近,11
得来,11
事儿,11
官儿,11
真真是,11
落花,11
大惊小怪,11
为此,11
喜事,11
作揖,11
一百,11
失言,11
当今,11
倒下,11
板子,11
庄子,11
珠子,11
提着,11
口舌,11
浊物,11
俞禄,11
素云,11
断乎,11
不闻,11
麒麟,11
若何,11
茄子,11
贾菌,11
晦气,11
便觉,11
不合,11
求亲,11
焙茗道,11
十来,11
揭开,11
半夜,11
议定,11
作成,11
作伴儿,11
情分,11
令郎,11
外任,11
还求,11
你娘,11
娘子,11
主儿,11
女眷,11
猫儿,11
随手,11
四两,11
原系,11
接待,11
屋子里,11
且别,11
清香,11
令其,11
该罚,11
甄士隐,11
肚子,11
山水,11
兰哥儿,11
众家,11
那有,11
打个,11
整理,11
叫醒,11
厢房,11
摆上,11
向凤姐,11
起个,11
千古,11
阶下,11
记挂,11
贾珍便,11
半盏,11
老世翁,11
那起,11
手炉,11
包勇道,11
别致,11
动用,11
火盆,11
下马,11
长大,11
引着,11
人事,11
照旧,11
千万别,11
之句,11
十来个,11
惊疑,11
连夜,11
凄凉,11
廊檐,11
墙上,11
